window,test_span,gid,y,gender,division,config,p,is_men
3,[8118-8617],8440,1,men,Heavyweight,A: top-240 WITHOUT is_southpaw,0.6739130434782609,True
3,[8118-8617],8441,1,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8442,1,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.5396825396825397,True
3,[8118-8617],8443,0,women,Women's Flyweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,False
3,[8118-8617],8444,1,men,Flyweight,A: top-240 WITHOUT is_southpaw,0.3235294117647059,True
3,[8118-8617],8445,1,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8446,0,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8447,1,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8448,0,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.3235294117647059,True
3,[8118-8617],8449,1,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.999999,True
3,[8118-8617],8450,0,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8451,1,women,Women's Bantamweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,False
3,[8118-8617],8452,1,men,Flyweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8453,0,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8454,0,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8455,0,men,Lightweight,A: top-240 WITHOUT is_southpaw,1e-06,True
3,[8118-8617],8456,0,women,Women's Strawweight,A: top-240 WITHOUT is_southpaw,0.5396825396825397,False
3,[8118-8617],8457,1,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.3235294117647059,True
3,[8118-8617],8458,0,men,Light Heavyweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8459,0,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8460,1,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8461,0,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8462,1,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8463,0,women,Women's Bantamweight,A: top-240 WITHOUT is_southpaw,0.4444444444444444,False
3,[8118-8617],8464,1,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8465,1,women,Women's Strawweight,A: top-240 WITHOUT is_southpaw,0.9166666666666666,False
3,[8118-8617],8466,1,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8467,1,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.5396825396825397,True
3,[8118-8617],8468,1,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8469,1,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8470,1,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.6739130434782609,True
3,[8118-8617],8471,1,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8472,1,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.6739130434782609,True
3,[8118-8617],8473,0,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8474,0,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8475,0,men,Light Heavyweight,A: top-240 WITHOUT is_southpaw,0.3235294117647059,True
3,[8118-8617],8476,1,men,Flyweight,A: top-240 WITHOUT is_southpaw,0.5396825396825397,True
3,[8118-8617],8477,0,women,Women's Strawweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,False
3,[8118-8617],8478,1,women,Women's Flyweight,A: top-240 WITHOUT is_southpaw,0.4444444444444444,False
3,[8118-8617],8479,0,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8480,1,men,Heavyweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8481,0,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8482,1,women,Women's Bantamweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,False
3,[8118-8617],8483,0,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8484,0,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8485,1,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8486,1,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8487,1,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8488,0,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.32142857142857145,True
3,[8118-8617],8489,0,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8490,1,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8491,1,men,Light Heavyweight,A: top-240 WITHOUT is_southpaw,0.6739130434782609,True
3,[8118-8617],8492,1,men,Light Heavyweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8493,0,women,Women's Flyweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,False
3,[8118-8617],8494,1,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8495,1,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,True
3,[8118-8617],8496,0,women,Women's Flyweight,A: top-240 WITHOUT is_southpaw,0.4444444444444444,False
3,[8118-8617],8497,0,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8498,1,women,Women's Flyweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,False
3,[8118-8617],8499,0,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8500,1,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8501,1,women,Women's Strawweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,False
3,[8118-8617],8502,1,men,Flyweight,A: top-240 WITHOUT is_southpaw,0.6739130434782609,True
3,[8118-8617],8503,0,women,Women's Strawweight,A: top-240 WITHOUT is_southpaw,0.3235294117647059,False
3,[8118-8617],8504,1,women,Women's Bantamweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,False
3,[8118-8617],8505,1,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.6739130434782609,True
3,[8118-8617],8506,1,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8507,0,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.32142857142857145,True
3,[8118-8617],8508,0,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8509,0,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.47368421052631576,True
3,[8118-8617],8510,0,men,Welterweight,A: top-240 WITHOUT is_southpaw,1e-06,True
3,[8118-8617],8511,1,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8512,0,women,Women's Strawweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,False
3,[8118-8617],8513,1,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8514,0,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.32142857142857145,True
3,[8118-8617],8515,1,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8516,0,men,Flyweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8517,1,men,Light Heavyweight,A: top-240 WITHOUT is_southpaw,0.5396825396825397,True
3,[8118-8617],8518,0,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8519,1,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8520,1,women,Women's Featherweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,False
3,[8118-8617],8521,1,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8522,1,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,True
3,[8118-8617],8523,0,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.5396825396825397,True
3,[8118-8617],8524,0,women,Women's Flyweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,False
3,[8118-8617],8525,0,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8526,1,men,Light Heavyweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,True
3,[8118-8617],8527,0,men,Heavyweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8528,0,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8529,1,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.7487810602224384,True
3,[8118-8617],8530,0,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.4444444444444444,True
3,[8118-8617],8531,0,women,Women's Bantamweight,A: top-240 WITHOUT is_southpaw,0.32142857142857145,False
3,[8118-8617],8532,1,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8533,0,men,Flyweight,A: top-240 WITHOUT is_southpaw,0.37982308556825045,True
3,[8118-8617],8534,0,men,Flyweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8535,1,women,Women's Flyweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,False
3,[8118-8617],8536,1,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8537,1,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,True
3,[8118-8617],8538,1,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,True
3,[8118-8617],8539,1,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8540,1,men,Light Heavyweight,A: top-240 WITHOUT is_southpaw,1e-06,True
3,[8118-8617],8541,0,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8542,1,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.625,True
3,[8118-8617],8543,1,women,Women's Flyweight,A: top-240 WITHOUT is_southpaw,0.5396825396825397,False
3,[8118-8617],8544,1,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8545,0,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8546,1,men,Flyweight,A: top-240 WITHOUT is_southpaw,0.6739130434782609,True
3,[8118-8617],8547,0,women,Women's Bantamweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,False
3,[8118-8617],8548,1,women,Women's Bantamweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,False
3,[8118-8617],8549,0,men,Heavyweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8550,1,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.3235294117647059,True
3,[8118-8617],8551,0,men,Catch Weight,A: top-240 WITHOUT is_southpaw,0.47368421052631576,True
3,[8118-8617],8552,1,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.5396825396825397,True
3,[8118-8617],8553,1,men,Heavyweight,A: top-240 WITHOUT is_southpaw,0.5396825396825397,True
3,[8118-8617],8554,1,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.3235294117647059,True
3,[8118-8617],8555,0,men,Light Heavyweight,A: top-240 WITHOUT is_southpaw,0.6739130434782609,True
3,[8118-8617],8556,1,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.5396825396825397,True
3,[8118-8617],8557,1,men,Heavyweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8558,0,men,Welterweight,A: top-240 WITHOUT is_southpaw,1e-06,True
3,[8118-8617],8559,1,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.6739130434782609,True
3,[8118-8617],8560,0,women,Women's Flyweight,A: top-240 WITHOUT is_southpaw,0.3235294117647059,False
3,[8118-8617],8561,0,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8562,0,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8563,1,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8564,1,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.5396825396825397,True
3,[8118-8617],8565,0,men,Flyweight,A: top-240 WITHOUT is_southpaw,0.32142857142857145,True
3,[8118-8617],8566,1,men,Flyweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8567,1,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,True
3,[8118-8617],8568,1,women,Women's Strawweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,False
3,[8118-8617],8569,0,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8570,0,men,Heavyweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8571,0,women,Women's Flyweight,A: top-240 WITHOUT is_southpaw,1e-06,False
3,[8118-8617],8572,1,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8573,0,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8574,1,men,Heavyweight,A: top-240 WITHOUT is_southpaw,0.32142857142857145,True
3,[8118-8617],8575,1,men,Heavyweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,True
3,[8118-8617],8576,0,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.3235294117647059,True
3,[8118-8617],8577,0,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8578,0,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.32142857142857145,True
3,[8118-8617],8579,0,men,Light Heavyweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,True
3,[8118-8617],8580,0,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.3235294117647059,True
3,[8118-8617],8581,1,women,Women's Flyweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,False
3,[8118-8617],8582,1,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8583,1,men,Heavyweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8584,1,men,Light Heavyweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,True
3,[8118-8617],8585,1,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,True
3,[8118-8617],8586,0,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,True
3,[8118-8617],8587,0,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8588,1,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.3235294117647059,True
3,[8118-8617],8589,0,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,True
3,[8118-8617],8590,0,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.6739130434782609,True
3,[8118-8617],8591,1,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8592,1,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8593,0,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8594,0,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8595,1,men,Heavyweight,A: top-240 WITHOUT is_southpaw,0.6739130434782609,True
3,[8118-8617],8596,0,men,Light Heavyweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,True
3,[8118-8617],8597,1,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.3235294117647059,True
3,[8118-8617],8598,1,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8599,0,women,Women's Strawweight,A: top-240 WITHOUT is_southpaw,0.5396825396825397,False
3,[8118-8617],8600,0,men,Light Heavyweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8601,1,men,Flyweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8602,1,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,True
3,[8118-8617],8603,1,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8604,0,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.47368421052631576,True
3,[8118-8617],8605,1,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8606,1,men,Flyweight,A: top-240 WITHOUT is_southpaw,0.927644574605273,True
3,[8118-8617],8607,1,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8608,0,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8609,1,men,Middleweight,A: top-240 WITHOUT is_southpaw,0.8181818181818182,True
3,[8118-8617],8610,1,men,Bantamweight,A: top-240 WITHOUT is_southpaw,0.625,True
3,[8118-8617],8611,1,women,Women's Bantamweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,False
3,[8118-8617],8612,1,men,Welterweight,A: top-240 WITHOUT is_southpaw,0.4779874213836478,True
3,[8118-8617],8613,0,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.5396825396825397,True
3,[8118-8617],8614,0,men,Lightweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8615,1,men,Flyweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,True
3,[8118-8617],8616,1,women,Women's Strawweight,A: top-240 WITHOUT is_southpaw,0.6305732484076433,False
3,[8118-8617],8617,0,men,Featherweight,A: top-240 WITHOUT is_southpaw,0.47368421052631576,True
3,[8118-8617],8118,0,men,Flyweight,B: A + is_southpaw (+1 cols),0.49688715965351077,True
3,[8118-8617],8119,0,men,Featherweight,B: A + is_southpaw (+1 cols),0.48322147651006714,True
3,[8118-8617],8120,1,men,Middleweight,B: A + is_southpaw (+1 cols),0.5806451612903226,True
3,[8118-8617],8121,1,women,Women's Strawweight,B: A + is_southpaw (+1 cols),0.9047619047619048,False
3,[8118-8617],8122,0,men,Featherweight,B: A + is_southpaw (+1 cols),0.7222222222222222,True
3,[8118-8617],8123,1,men,Featherweight,B: A + is_southpaw (+1 cols),0.9047619047619048,True
3,[8118-8617],8124,0,men,Welterweight,B: A + is_southpaw (+1 cols),0.34328358208955223,True
3,[8118-8617],8125,0,men,Lightweight,B: A + is_southpaw (+1 cols),0.48322147651006714,True
3,[8118-8617],8126,0,men,Bantamweight,B: A + is_southpaw (+1 cols),0.48322147651006714,True
3,[8118-8617],8127,1,men,Featherweight,B: A + is_southpaw (+1 cols),0.5795454545454546,True
3,[8118-8617],8128,0,women,Women's Flyweight,B: A + is_southpaw (+1 cols),0.34328358208955223,False
3,[8118-8617],8129,0,men,Lightweight,B: A + is_southpaw (+1 cols),0.48322147651006714,True
3,[8118-8617],8130,1,men,Light Heavyweight,B: A + is_southpaw (+1 cols),0.7105263157894737,True
3,[8118-8617],8131,0,men,Middleweight,B: A + is_southpaw (+1 cols),0.5795454545454546,True
3,[8118-8617],8132,1,men,Bantamweight,B: A + is_southpaw (+1 cols),0.5795454545454546,True
3,[8118-8617],8133,0,women,Women's Flyweight,B: A + is_southpaw (+1 cols),0.48322147651006714,False
3,[8118-8617],8134,1,men,Bantamweight,B: A + is_southpaw (+1 cols),0.7105263157894737,True
3,[8118-8617],8135,0,women,Women's Strawweight,B: A + is_southpaw (+1 cols),0.48322147651006714,False
3,[8118-8617],8136,0,men,Lightweight,B: A + is_southpaw (+1 cols),0.48322147651006714,True
3,[8118-8617],8137,0,women,Women's Bantamweight,B: A + is_southpaw (+1 cols),0.34328358208955223,False
3,[8118-8617],8138,0,men,Flyweight,B: A + is_southpaw (+1 cols),0.48322147651006714,True
3,[8118-8617],8139,0,men,Lightweight,B: A + is_southpaw (+1 cols),0.5795454545454546,True
3,[8118-8617],8140,0,men,Featherweight,B: A + is_southpaw (+1 cols),0.48322147651006714,True
3,[8118-8617],8141,0,women,Women's Flyweight,B: A + is_southpaw (+1 cols),0.48322147651006714,False
3,[8118-8617],8142,0,men,Bantamweight,B: A + is_southpaw (+1 cols),0.5795454545454546,True
3,[8118-8617],8143,1,men,Flyweight,B: A + is_southpaw (+1 cols),0.6703296703296703,True
3,[8118-8617],8144,0,men,Bantamweight,B: A + is_southpaw (+1 cols),0.48322147651006714,True
3,[8118-8617],8145,1,men,Heavyweight,B: A + is_southpaw (+1 cols),0.6703296703296703,True
3,[8118-8617],8146,0,men,Welterweight,B: A + is_southpaw (+1 cols),0.5795454545454546,True
3,[8118-8617],8147,1,men,Middleweight,B: A + is_southpaw (+1 cols),0.6703296703296703,True
3,[8118-8617],8148,1,men,Lightweight,B: A + is_southpaw (+1 cols),0.5795454545454546,True
3,[8118-8617],8149,1,women,Women's Strawweight,B: A + is_southpaw (+1 cols),0.5795454545454546,False
3,[8118-8617],8150,1,men,Featherweight,B: A + is_southpaw (+1 cols),0.6703296703296703,True
3,[8118-8617],8151,0,men,Heavyweight,B: A + is_southpaw (+1 cols),0.5151515151515151,True
3,[8118-8617],8152,1,men,Welterweight,B: A + is_southpaw (+1 cols),0.5795454545454546,True
3,[8118-8617],8153,1,men,Light Heavyweight,B: A + is_southpaw (+1 cols),0.6703296703296703,True
3,[8118-8617],8154,1,men,Lightweight,B: A + is_southpaw (+1 cols),0.7128966321954053,True
